JoinKey,,SuspiciousPairCount
172.23.17.215_10.32.1.206,0,91
172.23.17.69_10.32.1.206,0,99
172.23.17.92_10.32.0.209,0,80
172.23.17.93_10.32.0.204,0,105
172.23.18.101_10.32.0.209,0,76
172.23.18.105_10.32.1.206,0,53
172.23.18.107_10.32.0.204,0,81
172.23.18.244_10.32.1.201,0,92
172.23.18.244_10.32.1.202,0,76
172.23.18.249_10.32.0.204,0,75
172.23.18.90_10.32.0.201,0,77
172.23.18.94_10.32.1.206,0,78
172.23.18.99_10.32.0.201,0,77
172.23.18.99_10.32.1.201,0,102
172.23.19.141_10.32.1.206,0,75
172.23.19.144_10.32.1.206,0,67
172.23.19.145_10.32.1.204,0,62
172.23.19.147_10.32.0.202,0,90
172.23.19.240_10.32.0.209,0,78
172.23.19.241_10.32.1.204,0,96
172.23.19.246_10.32.1.201,0,115
172.23.19.248_10.32.1.201,0,75
172.23.19.249_10.32.1.203,0,81
172.23.19.72_10.32.0.100,0,1213
172.23.19.72_10.32.1.203,0,75
172.23.19.73_10.32.1.206,0,68
172.23.19.76_10.32.1.202,0,69
172.23.19.78_10.32.0.205,0,77
172.23.20.144_10.32.1.202,0,78
172.23.20.145_10.32.0.201,0,83
172.23.20.148_10.32.1.203,0,83
172.23.20.222_10.32.0.201,0,71
172.23.20.222_10.32.1.201,0,73
172.23.20.224_10.32.1.201,0,56
172.23.20.224_10.32.1.202,0,101
172.23.20.227_10.32.0.206,0,68
172.23.20.229_10.32.0.204,0,81
172.23.20.30_10.32.1.206,0,85
172.23.20.32_10.32.0.100,0,1207
172.23.20.35_10.32.1.201,0,64
172.23.20.35_10.32.1.202,0,67
172.23.20.36_10.32.1.206,0,77
172.23.20.37_10.32.0.100,0,1202
172.23.20.38_10.32.0.206,0,75
172.23.20.38_10.32.1.201,0,73
172.23.20.38_10.32.1.204,0,65
172.23.21.106_10.32.0.205,0,66
172.23.21.106_10.32.1.201,0,82
172.23.21.107_10.32.1.203,0,94
172.23.21.180_10.32.0.202,0,74
172.23.21.181_10.32.0.100,0,1225
172.23.21.183_10.32.0.201,0,71
172.23.21.184_10.32.0.201,0,53
172.23.21.184_10.32.0.205,0,68
172.23.21.184_10.32.1.202,0,60
172.23.21.185_10.32.0.100,0,1218
172.23.21.185_10.32.0.209,0,86
172.23.21.189_10.32.0.201,0,76
172.23.21.204_10.32.0.100,0,1209
172.23.21.242_10.32.1.206,0,64
172.23.21.244_10.32.0.205,0,79
172.23.21.246_10.32.1.206,0,69
172.23.21.91_10.32.0.204,0,72
172.23.21.91_10.32.0.209,0,76
172.23.21.92_10.32.1.204,0,80
172.23.21.96_10.32.0.204,0,48
172.23.21.96_10.32.1.204,0,100
172.23.22.154_10.32.0.205,0,72
172.23.22.154_10.32.1.206,0,88
172.23.22.155_10.32.0.209,0,72
172.23.22.155_10.32.1.204,0,91
172.23.22.156_10.32.0.204,0,93
172.23.22.170_10.32.0.201,0,92
172.23.22.170_10.32.1.206,0,72
172.23.22.172_10.32.1.203,0,86
172.23.22.173_10.32.1.204,0,87
172.23.22.175_10.32.0.205,0,69
172.23.22.176_10.32.0.100,0,1229
172.23.22.178_10.32.0.100,0,1203
172.23.22.253_10.32.1.202,0,88
172.23.22.254_10.32.0.206,0,71
172.23.22.254_10.32.1.206,0,66
172.23.22.52_10.32.1.202,0,96
172.23.22.56_10.32.0.206,0,79
172.23.22.59_10.32.0.205,0,76
172.23.22.59_10.32.1.202,0,77
172.23.22.59_10.32.1.204,0,89
172.23.23.120_10.32.0.100,0,1219
172.23.23.122_10.32.1.202,0,67
172.23.23.124_10.32.1.202,0,85
172.23.23.125_10.32.1.203,0,88
172.23.23.126_10.32.0.204,0,71
172.23.23.151_10.32.0.209,0,64
172.23.23.157_10.32.1.201,0,79
172.23.23.159_10.32.0.206,0,68
172.23.23.159_10.32.1.202,0,79
172.23.23.218_10.32.1.204,0,127
172.23.23.219_10.32.0.205,0,67
172.23.23.219_10.32.1.204,0,51
172.23.23.50_10.32.1.204,0,83
172.23.23.50_10.32.1.206,0,60
172.23.23.51_10.32.0.100,0,1219
172.23.23.51_10.32.0.204,0,89
172.23.23.52_10.32.1.206,0,69
172.23.23.53_10.32.1.203,0,60
172.23.23.55_10.32.0.202,0,70
172.23.23.56_10.32.1.203,0,87
172.23.23.57_10.32.0.205,0,68
172.23.23.58_10.32.0.209,0,72
172.23.231.199_10.32.5.53,0,511
172.23.231.61_10.32.5.51,0,1184
172.23.231.62_10.32.5.50,0,2875
172.23.231.67_10.32.5.53,0,519
172.23.231.68_10.32.5.59,0,567
172.23.232.132_10.32.5.55,0,340
172.23.232.133_10.32.5.56,0,705
172.23.232.151_10.32.5.59,0,614
172.23.232.153_10.32.5.51,0,541
172.23.232.159_10.32.5.56,0,461
172.23.232.252_10.32.5.55,0,392
172.23.232.3_10.32.5.57,0,465
172.23.232.4_10.32.5.55,0,107
172.23.232.50_10.32.5.54,0,455
172.23.232.52_10.32.5.51,0,370
172.23.232.52_10.32.5.58,0,485
172.23.232.5_10.32.5.59,0,412
172.23.232.8_10.32.5.53,0,141
172.23.233.0_10.32.5.56,0,322
172.23.233.153_10.32.5.50,0,1271
172.23.233.153_10.32.5.55,0,102
172.23.233.155_10.32.5.59,0,357
172.23.233.156_10.32.5.50,0,1209
172.23.233.156_10.32.5.57,0,408
172.23.233.158_10.32.5.57,0,309
172.23.233.159_10.32.5.56,0,303
172.23.233.30_10.32.5.52,0,400
172.23.233.32_10.32.5.56,0,280
172.23.233.33_10.32.5.50,0,1151
172.23.233.33_10.32.5.57,0,320
172.23.233.39_10.32.5.59,0,378
172.23.233.50_10.32.5.55,0,161
172.23.233.52_10.32.5.56,0,472
172.23.233.55_10.32.5.59,0,389
172.23.233.6_10.32.5.55,0,105
172.23.233.7_10.32.5.57,0,353
172.23.234.21_10.32.5.58,0,680
172.23.234.24_10.32.5.55,0,152
172.23.234.253_10.32.5.52,0,368
172.23.234.254_10.32.5.57,0,524
172.23.234.2_10.32.5.56,0,353
172.23.234.3_10.32.5.53,0,145
172.23.234.53_10.32.5.57,0,318
172.23.234.54_10.32.5.52,0,239
172.23.234.55_10.32.5.51,0,454
172.23.234.59_10.32.5.52,0,500
172.23.234.7_10.32.5.53,0,128
172.23.234.7_10.32.5.54,0,513
172.23.235.141_10.32.5.50,0,4984
172.23.235.142_10.32.5.53,0,194
172.23.235.145_10.32.5.51,0,478
172.23.235.145_10.32.5.54,0,557
172.23.235.147_10.32.5.57,0,487
172.23.235.2_10.32.5.50,0,1971
172.23.235.4_10.32.5.53,0,153
172.23.235.51_10.32.5.51,0,693
172.23.235.51_10.32.5.58,0,814
172.23.235.54_10.32.5.57,0,1790
172.23.235.55_10.32.5.52,0,1656
172.23.235.57_10.32.5.50,0,5484
172.23.235.57_10.32.5.55,0,335
172.23.235.58_10.32.5.58,0,1629
172.23.235.59_10.32.5.50,0,4116
172.23.235.59_10.32.5.53,0,364
172.23.235.70_10.32.5.57,0,710
172.23.235.7_10.32.5.58,0,509
172.23.238.224_10.32.5.54,0,130
172.23.238.227_10.32.5.51,0,48
172.23.238.228_10.32.5.52,0,37
172.23.238.72_10.32.5.58,0,57
172.23.238.77_10.32.5.54,0,76
172.23.238.79_10.32.5.59,0,60
172.23.239.10_10.32.5.56,0,441
172.23.239.10_10.32.5.57,0,551
172.23.239.121_10.32.5.57,0,408
172.23.239.125_10.32.5.52,0,346
172.23.239.126_10.32.5.57,0,392
172.23.239.128_10.32.5.51,0,402
172.23.239.128_10.32.5.53,0,126
172.23.239.129_10.32.5.53,0,148
172.23.239.73_10.32.5.51,0,544
172.23.239.73_10.32.5.53,0,92
172.23.239.75_10.32.5.52,0,401
172.23.239.76_10.32.5.50,0,1694
172.23.239.78_10.32.5.52,0,379
172.23.239.82_10.32.5.55,0,125
172.23.239.84_10.32.5.59,0,394
172.23.239.85_10.32.5.50,0,1551
172.23.239.85_10.32.5.52,0,407
172.23.24.150_10.32.0.209,0,103
172.23.24.151_10.32.0.201,0,96
172.23.24.157_10.32.0.206,0,58
172.23.24.32_10.32.0.205,0,75
172.23.24.33_10.32.0.205,0,73
172.23.24.82_10.32.1.202,0,82
172.23.240.127_10.32.5.51,0,340
172.23.240.153_10.32.5.59,0,382
172.23.240.158_10.32.5.59,0,401
172.23.240.159_10.32.5.54,0,325
172.23.240.255_10.32.5.57,0,459
172.23.240.32_10.32.5.59,0,324
172.23.240.34_10.32.5.57,0,437
172.23.240.35_10.32.5.55,0,131
172.23.240.37_10.32.5.54,0,336
172.23.240.39_10.32.5.56,0,308
172.23.25.151_10.32.0.206,0,75
172.23.25.152_10.32.0.201,0,97
172.23.25.152_10.32.0.204,0,72
172.23.25.153_10.32.1.201,0,87
172.23.25.153_10.32.1.206,0,80
172.23.25.154_10.32.0.201,0,68
172.23.25.155_10.32.0.202,0,68
172.23.25.156_10.32.0.202,0,49
172.23.25.159_10.32.0.205,0,71
172.23.25.172_10.32.0.202,0,75
172.23.25.173_10.32.0.204,0,89
172.23.25.175_10.32.0.202,0,79
172.23.25.175_10.32.0.204,0,70
172.23.25.176_10.32.1.202,0,97
172.23.25.43_10.32.0.204,0,77
172.23.25.43_10.32.1.204,0,97
172.23.25.45_10.32.0.205,0,73
172.23.25.48_10.32.0.202,0,76
172.23.254.2_10.32.5.57,0,54
172.23.254.3_10.32.5.54,0,20
172.23.254.4_10.32.5.69,0,50
172.23.254.5_10.32.5.51,0,73
172.23.254.5_10.32.5.55,0,21
172.23.254.80_10.32.5.53,0,31
172.23.254.87_10.32.5.51,0,79
172.23.254.87_10.32.5.54,0,16
172.23.254.88_10.32.5.51,0,34
172.23.26.125_10.32.0.204,0,73
172.23.26.129_10.32.0.206,0,97
172.23.26.201_10.32.0.202,0,67
172.23.26.202_10.32.1.201,0,63
172.23.26.202_10.32.1.202,0,69
172.23.26.203_10.32.0.206,0,70
172.23.26.204_10.32.0.202,0,89
172.23.26.206_10.32.0.202,0,95
172.23.26.208_10.32.0.204,0,63
172.23.26.208_10.32.0.205,0,71
172.23.26.208_10.32.1.203,0,75
172.23.26.208_10.32.1.204,0,111
172.23.26.209_10.32.0.206,0,88
172.23.26.209_10.32.1.206,0,73
172.23.26.250_10.32.0.204,0,81
172.23.26.253_10.32.0.202,0,53
172.23.26.254_10.32.1.206,0,79
172.23.26.255_10.32.0.206,0,62
172.23.26.70_10.32.1.203,0,63
172.23.26.79_10.32.1.204,0,70
172.23.27.100_10.32.1.201,0,87
172.23.27.101_10.32.0.205,0,67
172.23.27.103_10.32.1.206,0,57
172.23.27.104_10.32.1.206,0,70
172.23.27.105_10.32.0.206,0,66
172.23.27.106_10.32.0.204,0,106
172.23.27.221_10.32.1.202,0,116
172.23.27.222_10.32.0.206,0,80
172.23.27.223_10.32.0.204,0,87
172.23.27.223_10.32.0.209,0,61
172.23.27.227_10.32.0.209,0,64
172.23.27.227_10.32.1.203,0,71
172.23.27.228_10.32.1.202,0,85
172.23.27.57_10.32.0.205,0,70
172.23.27.57_10.32.1.203,0,76
172.23.27.58_10.32.0.204,0,95
172.23.27.59_10.32.0.205,0,66
172.23.28.120_10.32.0.204,0,104
172.23.28.122_10.32.0.205,0,87
172.23.28.122_10.32.0.209,0,75
172.23.28.200_10.32.1.206,0,71
172.23.28.203_10.32.0.202,0,77
172.23.28.203_10.32.1.202,0,77
172.23.28.203_10.32.1.203,0,70
172.23.28.205_10.32.1.206,0,70
172.23.28.206_10.32.0.206,0,76
172.23.28.207_10.32.0.209,0,86
172.23.28.209_10.32.1.202,0,66
172.23.28.63_10.32.0.201,0,70
172.23.28.63_10.32.0.205,0,50
172.23.28.63_10.32.1.204,0,80
172.23.28.65_10.32.1.203,0,72
172.23.28.92_10.32.0.100,0,1222
172.23.29.202_10.32.1.206,0,71
172.23.29.207_10.32.1.204,0,71
172.23.29.208_10.32.0.204,0,88
172.23.29.209_10.32.0.201,0,66
172.23.29.209_10.32.1.203,0,88
172.23.29.26_10.32.0.204,0,57
172.23.29.26_10.32.0.206,0,75
172.23.29.4_10.32.1.202,0,90
172.23.29.4_10.32.1.206,0,112
172.23.29.97_10.32.1.203,0,87
172.23.29.98_10.32.1.201,0,69
172.23.30.123_10.32.0.205,0,105
172.23.30.142_10.32.0.202,0,110
172.23.30.144_10.32.0.202,0,83
172.23.30.145_10.32.0.201,0,56
172.23.30.145_10.32.0.206,0,77
172.23.30.146_10.32.0.201,0,78
172.23.30.147_10.32.0.202,0,87
172.23.30.148_10.32.0.209,0,71
172.23.30.220_10.32.0.209,0,93
172.23.30.224_10.32.1.204,0,76
172.23.30.227_10.32.0.206,0,61
172.23.30.228_10.32.1.203,0,86
172.23.30.229_10.32.1.201,0,64
172.23.30.81_10.32.0.201,0,64
172.23.30.82_10.32.0.205,0,78
172.23.30.84_10.32.0.206,0,71
172.23.30.85_10.32.0.205,0,75
172.23.30.85_10.32.1.202,0,85
172.23.30.86_10.32.1.202,0,76
172.23.30.87_10.32.0.100,0,1223
172.23.31.141_10.32.0.202,0,97
172.23.31.141_10.32.1.203,0,71
172.23.31.142_10.32.1.204,0,61
172.23.31.144_10.32.0.201,0,99
172.23.31.146_10.32.0.202,0,98
172.23.31.146_10.32.0.205,0,92
172.23.31.146_10.32.1.206,0,60
172.23.31.21_10.32.1.204,0,87
172.23.31.23_10.32.0.205,0,89
172.23.31.23_10.32.0.206,0,89
172.23.31.241_10.32.1.201,0,86
172.23.31.241_10.32.1.204,0,66
172.23.31.243_10.32.0.202,0,78
172.23.31.246_10.32.0.204,0,86
172.23.31.247_10.32.0.206,0,65
172.23.31.249_10.32.0.100,0,1222
172.23.31.249_10.32.1.202,0,79
172.23.31.249_10.32.1.206,0,65
172.23.31.25_10.32.0.100,0,1202
172.23.31.27_10.32.0.100,0,1217
172.23.31.28_10.32.1.201,0,91
172.23.31.29_10.32.0.206,0,106
172.23.31.29_10.32.1.204,0,64
172.23.32.170_10.32.0.204,0,63
172.23.32.170_10.32.1.204,0,102
172.23.32.178_10.32.0.205,0,62
172.23.32.178_10.32.1.201,0,112
172.23.32.71_10.32.1.201,0,66
172.23.32.73_10.32.1.206,0,68
172.23.32.74_10.32.0.209,0,72
172.23.32.79_10.32.1.203,0,67
172.23.32.79_10.32.1.204,0,62
172.23.32.88_10.32.0.205,0,73
172.23.32.89_10.32.1.201,0,72
172.23.33.150_10.32.0.205,0,84
172.23.33.153_10.32.0.205,0,72
172.23.33.155_10.32.1.202,0,72
172.23.33.159_10.32.0.100,0,1215
172.23.33.159_10.32.0.205,0,109
172.23.33.170_10.32.0.202,0,62
172.23.33.170_10.32.0.206,0,77
172.23.33.179_10.32.1.203,0,76
172.23.33.252_10.32.0.202,0,58
172.23.33.255_10.32.0.100,0,1220
172.23.33.255_10.32.1.206,0,67
172.23.33.78_10.32.0.100,0,1216
172.23.34.136_10.32.0.206,0,57
172.23.34.138_10.32.1.202,0,86
172.23.34.139_10.32.1.203,0,66
172.23.34.233_10.32.1.202,0,86
172.23.34.234_10.32.0.206,0,68
172.23.34.235_10.32.1.204,0,97
172.23.34.239_10.32.0.204,0,80
172.23.34.97_10.32.0.202,0,79
172.23.34.97_10.32.0.209,0,82
172.23.34.98_10.32.0.201,0,95
172.23.35.139_10.32.1.204,0,92
172.23.35.142_10.32.0.206,0,68
172.23.35.148_10.32.1.203,0,94
172.23.35.198_10.32.1.201,0,67
172.23.35.32_10.32.0.202,0,102
172.23.35.34_10.32.0.201,0,61
172.23.35.35_10.32.0.209,0,87
172.23.35.35_10.32.1.204,0,82
172.23.35.36_10.32.0.204,0,69
172.23.35.36_10.32.0.206,0,54
172.23.35.37_10.32.1.203,0,67
172.23.35.39_10.32.0.205,0,103
172.23.35.75_10.32.0.204,0,75
172.23.35.75_10.32.1.201,0,81
172.23.36.105_10.32.0.202,0,80
172.23.36.105_10.32.1.201,0,76
172.23.36.141_10.32.0.201,0,94
172.23.36.141_10.32.1.204,0,82
172.23.36.162_10.32.0.100,0,1219
172.23.36.162_10.32.0.206,0,74
172.23.36.166_10.32.1.203,0,65
172.23.36.30_10.32.0.204,0,93
172.23.36.30_10.32.0.206,0,72
172.23.36.61_10.32.0.205,0,42
172.23.36.64_10.32.0.100,0,1224
172.23.36.69_10.32.1.202,0,77
172.23.36.80_10.32.1.201,0,54
172.23.36.84_10.32.0.205,0,82
172.23.36.88_10.32.0.100,0,1217
172.23.36.88_10.32.1.201,0,103
172.23.36.89_10.32.0.209,0,89
172.23.36.89_10.32.1.203,0,69
172.23.37.100_10.32.1.203,0,90
172.23.37.102_10.32.1.203,0,108
172.23.37.103_10.32.1.206,0,83
172.23.37.104_10.32.0.206,0,79
172.23.37.107_10.32.1.203,0,83
172.23.37.108_10.32.1.201,0,72
172.23.37.108_10.32.1.204,0,84
172.23.37.109_10.32.0.209,0,91
172.23.37.160_10.32.1.204,0,88
172.23.37.161_10.32.1.201,0,81
172.23.37.162_10.32.1.202,0,112
172.23.37.163_10.32.1.203,0,75
172.23.37.164_10.32.1.203,0,103
172.23.37.165_10.32.0.201,0,99
172.23.37.165_10.32.1.206,0,86
172.23.37.166_10.32.0.205,0,91
172.23.37.167_10.32.0.100,0,1364
172.23.37.167_10.32.1.204,0,109
172.23.37.169_10.32.1.203,0,104
172.23.37.42_10.32.0.100,0,1332
172.23.37.44_10.32.0.100,0,1347
172.23.37.45_10.32.1.206,0,73
172.23.37.47_10.32.1.201,0,89
172.23.37.48_10.32.0.205,0,90
172.23.39.10_10.32.1.201,0,86
172.23.39.13_10.32.0.204,0,51
172.23.39.170_10.32.0.202,0,69
172.23.39.175_10.32.1.201,0,61
172.23.39.178_10.32.0.202,0,61
172.23.39.178_10.32.0.204,0,95
172.23.39.179_10.32.0.202,0,82
172.23.39.19_10.32.1.206,0,65
172.23.39.86_10.32.0.209,0,82
172.23.39.88_10.32.1.202,0,82
172.23.40.11_10.32.1.203,0,18
172.23.40.120_10.32.0.202,0,36
172.23.40.124_10.32.1.203,0,42
172.23.40.12_10.32.1.206,0,24
172.23.40.13_10.32.1.204,0,28
172.23.40.159_10.32.0.100,0,593
172.23.40.251_10.32.0.202,0,42
172.23.40.251_10.32.1.203,0,24
172.23.40.254_10.32.0.205,0,28
172.23.41.122_10.32.0.206,0,60
172.23.41.124_10.32.0.204,0,77
172.23.41.127_10.32.0.206,0,68
172.23.41.241_10.32.1.204,0,73
172.23.41.243_10.32.0.205,0,83
172.23.41.243_10.32.0.206,0,83
172.23.41.244_10.32.0.206,0,78
172.23.41.245_10.32.0.204,0,53
172.23.41.247_10.32.0.201,0,116
172.23.41.60_10.32.0.205,0,72
172.23.41.66_10.32.1.201,0,79
172.23.41.6_10.32.0.202,0,65
172.23.41.6_10.32.0.209,0,82
172.23.42.170_10.32.0.205,0,89
172.23.42.171_10.32.0.100,0,1351
172.23.42.175_10.32.0.202,0,80
172.23.42.175_10.32.1.203,0,88
172.23.42.176_10.32.0.206,0,84
172.23.42.212_10.32.0.209,0,92
172.23.42.216_10.32.0.100,0,1372
172.23.42.217_10.32.0.209,0,88
172.23.42.219_10.32.1.206,0,86
172.23.42.60_10.32.1.201,0,84
172.23.42.61_10.32.0.206,0,99
172.23.42.65_10.32.0.209,0,82
172.23.42.67_10.32.0.209,0,97
172.23.42.68_10.32.1.206,0,91
172.23.43.10_10.32.0.206,0,96
172.23.43.11_10.32.0.201,0,61
172.23.43.122_10.32.1.204,0,93
172.23.43.126_10.32.0.204,0,62
172.23.43.151_10.32.1.203,0,74
172.23.43.153_10.32.0.205,0,87
172.23.43.154_10.32.0.205,0,104
172.23.43.155_10.32.1.206,0,88
172.23.43.157_10.32.1.201,0,97
172.23.43.158_10.32.0.209,0,81
172.23.43.16_10.32.1.204,0,90
172.23.43.18_10.32.1.204,0,81
172.23.43.255_10.32.1.204,0,86
172.23.44.251_10.32.1.201,0,120
172.23.44.252_10.32.0.202,0,73
172.23.44.252_10.32.1.202,0,101
172.23.44.255_10.32.0.209,0,97
172.23.44.255_10.32.1.206,0,113
172.23.44.49_10.32.1.203,0,80
172.23.44.60_10.32.0.202,0,73
172.23.44.60_10.32.1.204,0,79
172.23.44.65_10.32.1.206,0,92
172.23.44.91_10.32.0.100,0,1365
172.23.44.91_10.32.0.204,0,82
172.23.44.92_10.32.1.202,0,96
172.23.45.179_10.32.0.100,0,1364
172.23.45.206_10.32.0.206,0,99
172.23.45.237_10.32.1.202,0,71
172.23.45.2_10.32.0.209,0,84
172.23.45.41_10.32.0.206,0,84
172.23.45.42_10.32.0.209,0,106
172.23.45.42_10.32.1.206,0,98
172.23.45.44_10.32.0.204,0,73
172.23.45.48_10.32.0.100,0,1323
172.23.46.163_10.32.0.204,0,80
172.23.46.168_10.32.0.201,0,87
172.23.46.240_10.32.0.209,0,82
172.23.46.240_10.32.1.203,0,100
172.23.46.241_10.32.0.100,0,1213
172.23.46.242_10.32.0.205,0,87
172.23.46.243_10.32.1.204,0,80
172.23.46.244_10.32.0.100,0,1225
172.23.46.245_10.32.1.202,0,117
172.23.46.90_10.32.1.206,0,81
172.23.46.93_10.32.0.206,0,82
172.23.46.93_10.32.0.209,0,107
172.23.46.94_10.32.0.204,0,78
172.23.46.96_10.32.1.202,0,71
172.23.46.97_10.32.0.205,0,105
172.23.46.98_10.32.0.206,0,103
172.23.46.98_10.32.1.201,0,105
172.23.46.99_10.32.0.205,0,85
172.23.47.142_10.32.0.202,0,98
172.23.47.144_10.32.0.204,0,73
172.23.47.161_10.32.0.206,0,94
172.23.47.164_10.32.1.202,0,85
172.23.47.165_10.32.1.204,0,63
172.23.47.168_10.32.0.205,0,87
172.23.47.31_10.32.1.206,0,95
172.23.47.32_10.32.0.202,0,79
172.23.47.36_10.32.0.209,0,61
172.23.47.38_10.32.0.100,0,1351
172.23.47.38_10.32.1.206,0,97
172.23.47.39_10.32.1.203,0,69
172.23.5.143_10.32.0.100,0,673
172.23.5.143_10.32.0.209,0,45
172.23.5.146_10.32.1.203,0,50
172.23.5.147_10.32.1.204,0,47
172.23.5.16_10.32.0.204,0,33
172.23.5.18_10.32.1.204,0,41
172.23.5.19_10.32.0.209,0,50
172.23.5.222_10.32.0.100,0,676
172.23.5.223_10.32.1.203,0,38
172.23.5.225_10.32.0.202,0,28
172.23.5.225_10.32.1.203,0,45
172.23.5.226_10.32.0.204,0,47
172.23.5.227_10.32.0.201,0,47
172.23.5.227_10.32.1.201,0,46
172.23.5.229_10.32.0.100,0,687
172.23.6.22_10.32.1.203,0,70
172.23.6.240_10.32.0.205,0,81
172.23.6.243_10.32.1.202,0,74
172.23.6.243_10.32.1.203,0,91
172.23.6.24_10.32.0.201,0,81
172.23.6.25_10.32.1.201,0,99
172.23.6.28_10.32.0.100,0,1209
172.23.6.40_10.32.0.209,0,81
172.23.6.42_10.32.0.204,0,98
172.23.6.43_10.32.0.209,0,105
172.23.6.47_10.32.1.202,0,72
172.23.6.48_10.32.1.202,0,76
172.23.6.49_10.32.1.202,0,89
172.23.7.150_10.32.0.201,0,82
172.23.7.150_10.32.0.209,0,76
172.23.7.151_10.32.0.204,0,69
172.23.7.151_10.32.1.201,0,67
172.23.7.153_10.32.1.203,0,50
172.23.7.157_10.32.1.203,0,78
172.23.7.158_10.32.1.204,0,79
172.23.7.159_10.32.1.203,0,94
172.23.7.15_10.32.0.209,0,68
172.23.7.18_10.32.1.202,0,85
172.23.7.80_10.32.0.206,0,85
172.23.7.81_10.32.1.201,0,67
172.23.7.88_10.32.1.203,0,91
172.23.7.89_10.32.1.206,0,78
172.23.73.103_10.32.1.201,0,27
172.23.73.108_10.32.0.202,0,40
172.23.73.109_10.32.1.205,0,27
172.23.73.192_10.32.0.210,0,37
172.23.73.193_10.32.0.100,0,2448
172.23.73.193_10.32.0.209,0,20
172.23.73.50_10.32.1.203,0,21
172.23.73.52_10.32.0.210,0,37
172.23.73.53_10.32.0.206,0,24
172.23.73.53_10.32.0.209,0,45
172.23.73.55_10.32.0.203,0,28
172.23.73.55_10.32.0.206,0,31
172.23.73.55_10.32.0.210,0,24
172.23.73.57_10.32.1.204,0,26
172.23.73.59_10.32.0.208,0,15
172.23.73.70_10.32.1.204,0,15
172.23.73.71_10.32.1.204,0,37
172.23.73.72_10.32.0.210,0,27
172.23.73.75_10.32.0.100,0,2437
172.23.73.77_10.32.0.202,0,42
172.23.74.143_10.32.1.202,0,42
172.23.74.144_10.32.1.203,0,45
172.23.74.145_10.32.0.100,0,2445
172.23.74.203_10.32.0.209,0,62
172.23.74.206_10.32.0.203,0,44
172.23.74.206_10.32.1.201,0,23
172.23.74.207_10.32.0.201,0,33
172.23.74.207_10.32.1.203,0,36
172.23.74.208_10.32.0.208,0,24
172.23.74.208_10.32.1.206,0,34
172.23.74.91_10.32.1.201,0,31
172.23.74.95_10.32.1.205,0,28
172.23.74.96_10.32.0.100,0,2466
172.23.74.98_10.32.0.209,0,41
172.23.74.99_10.32.0.100,0,2446
172.23.74.99_10.32.0.201,0,16
172.23.75.130_10.32.1.206,0,32
172.23.75.131_10.32.0.202,0,14
172.23.75.131_10.32.1.205,0,35
172.23.75.136_10.32.1.203,0,28
172.23.75.137_10.32.1.202,0,20
172.23.75.138_10.32.0.208,0,37
172.23.75.138_10.32.1.204,0,37
172.23.75.139_10.32.0.201,0,27
172.23.75.186_10.32.0.210,0,25
172.23.75.187_10.32.1.205,0,24
172.23.75.188_10.32.0.210,0,50
172.23.75.220_10.32.0.203,0,30
172.23.75.220_10.32.0.208,0,33
172.23.75.227_10.32.0.206,0,27
172.23.75.40_10.32.0.208,0,33
172.23.75.40_10.32.1.204,0,33
172.23.75.41_10.32.0.203,0,28
172.23.75.41_10.32.1.203,0,53
172.23.75.43_10.32.1.206,0,32
172.23.75.46_10.32.1.205,0,61
172.23.75.47_10.32.1.202,0,29
172.23.75.49_10.32.1.202,0,36
172.23.75.49_10.32.1.203,0,28
172.23.76.133_10.32.1.203,0,57
172.23.76.134_10.32.0.210,0,42
172.23.76.135_10.32.0.204,0,45
172.23.76.135_10.32.0.205,0,45
172.23.76.136_10.32.1.206,0,63
172.23.76.137_10.32.0.203,0,74
172.23.76.138_10.32.0.202,0,55
172.23.76.138_10.32.1.205,0,62
172.23.76.221_10.32.0.100,0,4750
172.23.76.223_10.32.0.207,0,70
172.23.76.223_10.32.0.209,0,46
172.23.76.223_10.32.1.204,0,67
172.23.76.226_10.32.0.208,0,54
172.23.76.227_10.32.1.206,0,90
172.23.76.44_10.32.0.202,0,94
172.23.76.44_10.32.0.207,0,76
172.23.76.44_10.32.1.206,0,58
172.23.76.91_10.32.0.204,0,67
172.23.76.93_10.32.0.206,0,83
172.23.76.93_10.32.1.205,0,69
172.23.76.95_10.32.0.100,0,4757
172.23.76.99_10.32.0.209,0,66
172.23.77.10_10.32.0.210,0,51
172.23.77.11_10.32.0.100,0,4763
172.23.77.11_10.32.0.209,0,63
172.23.77.12_10.32.0.209,0,50
172.23.77.13_10.32.0.208,0,74
172.23.77.15_10.32.0.100,0,4768
172.23.77.15_10.32.1.206,0,58
172.23.77.163_10.32.1.202,0,61
172.23.77.166_10.32.1.201,0,56
172.23.77.17_10.32.0.201,0,50
172.23.77.17_10.32.0.204,0,66
172.23.77.17_10.32.0.207,0,46
172.23.77.18_10.32.0.206,0,53
172.23.77.18_10.32.1.201,0,88
172.23.77.64_10.32.1.204,0,53
172.23.77.66_10.32.0.207,0,78
172.23.77.66_10.32.0.209,0,57
172.23.78.138_10.32.0.208,0,42
172.23.78.139_10.32.0.203,0,41
172.23.78.140_10.32.0.100,0,4678
172.23.78.141_10.32.0.207,0,59
172.23.78.142_10.32.1.205,0,48
172.23.78.145_10.32.1.202,0,43
172.23.78.147_10.32.0.203,0,57
172.23.78.147_10.32.1.201,0,31
172.23.78.215_10.32.0.207,0,48
